deg hall1 accelX accelY
76 13107 8.05 0.00
80 31457 8.05 0.00
80 31457 8.03 0.00
80 28836 8.72 0.00
80 13107 8.82 0.00
79 -7864 8.36 0.00
79 13107 0.00 -1.66
75 -2621 0.00 7.42
80 827 8.33 0.00
150 -13107 2.12 0.00
167 10486 0.00 0.00
167 -2621 6.07 0.00
167 23593 -1.40 0.00
167 20972 2.60 0.00
167 -18350 0.87 0.00
167 23593 3.01 0.00
166 -26214 2.06 0.00
167 -13107 0.00 -1.69
180 -13107 0.00 -1.47
180 13107 0.00 -3.27
180 -2621 0.00 -3.05
180 23593 0.00 -1.16
180 18350 0.00 -0.26
180 10486 0.00 2.46
180 -2621 0.00 3.37
180 13107 0.00 4.16
180 -10486 0.00 -4.80
180 -7864 0.00 -0.79
180 20972 0.00 -4.32
180 10486 0.00 -1.47
180 625 4.54 0.67
180 689 -0.26 1.13
180 761 0.31 1.53
180 769 1.83 3.04
180 771 -3.14 2.06
180 766 2.01 1.45
180 753 0.85 -1.61
180 719 1.75 -1.41
180 884 4.52 -2.05
180 685 0.60 -2.11
180 769 -0.17 1.46
180 771 1.31 3.12
180 769 -3.34 -2.89
180 756 2.40 -1.30
180 735 2.14 -0.09
180 875 3.16 -1.20
180 637 5.18 2.13
180 758 2.23 0.16
180 771 1.85 2.42
180 769 0.63 4.91
180 760 0.37 -1.11
180 737 1.25 -1.37
180 863 -2.60 -0.42
180 -31457 -1.74 0.00
180 -18350 -1.38 0.00
180 -10486 -0.53 0.00
180 0 -2.56 0.00
180 -7864 -1.78 0.00
180 5243 2.99 0.00
180 -26214 -1.35 0.00
180 -7864 -1.35 0.00
180 20972 -2.00 0.00
180 10486 2.21 0.00
180 -13107 -1.89 0.00
180 18350 2.16 0.00
180 -10486 4.00 0.00
180 15729 0.69 0.00
180 20972 -2.21 0.00
180 5243 1.29 0.00
180 5243 -0.56 0.00
180 -26214 0.90 0.00
180 -7864 3.64 0.00
180 28836 5.85 0.00
180 -2621 0.98 0.00
180 2621 -3.27 0.00
180 -26214 -0.17 0.00
180 -7864 0.56 0.00
180 -28836 -0.39 0.00
180 20972 2.42 0.00
180 -2621 0.16 0.00
180 -13107 -2.23 0.00
180 7864 2.65 0.00
180 0 -2.67 0.00
180 13107 -1.45 0.00
180 13107 -1.63 0.00
180 2621 -0.11 0.00
180 -15729 1.18 0.00
179 -18350 -0.19 0.00
180 -15729 2.36 -2.41
180 771 -2.09 1.19
180 770 -3.96 -3.04
180 765 0.74 2.55
180 744 2.42 -4.77
180 5243 -0.19 0.00
180 15729 -1.41 0.00
180 15729 1.10 0.00
180 7864 -0.27 0.00
180 -15729 -1.45 0.00
180 -10486 1.54 0.00
180 7864 -4.36 0.00
180 13107 0.85 0.00
180 -7864 -1.88 0.00
180 7864 -0.60 0.00
180 -18350 -0.91 0.00
180 15729 3.17 0.00
180 -15729 2.16 0.00
180 28836 0.26 0.00
180 15729 -5.31 0.00
180 15729 -0.47 0.00
180 -15729 -0.24 0.00
180 28836 0.77 0.00
180 26214 1.03 0.00
180 15729 3.90 0.00
180 26214 -4.49 0.00
180 13107 3.38 0.00
180 2621 3.28 0.00
180 -28836 -0.90 0.00
180 15729 -1.06 0.00
180 -26214 0.10 0.00
180 18350 -3.49 0.00
180 0 1.58 0.00
180 -31457 -3.20 0.00
180 -18350 -2.40 0.00
180 7864 -3.33 0.00
180 23593 -1.64 0.00
180 -13107 0.00 0.00
180 -13107 5.57 0.00
180 -23593 -4.41 0.00
180 13107 -2.19 0.00
180 0 1.12 0.00
180 28836 -3.84 0.00
180 18350 -0.46 0.00
180 7864 0.72 0.00
180 -15729 -0.08 0.00
180 -31457 2.73 0.00
180 -28836 0.19 0.00
180 -23593 -0.59 0.00
180 -10486 2.87 0.00
180 -15729 -3.54 0.00
180 18350 3.27 0.00
180 -2621 1.57 0.00
180 0 -0.88 0.00
180 7864 -1.38 0.00
180 -31457 -0.19 0.00
180 -7864 0.04 0.00
180 15729 2.13 0.00
180 -18350 -0.25 0.00
180 26214 0.35 0.00
180 5243 -1.79 0.00
180 7864 -1.69 0.00
180 -31457 -1.02 0.00
180 31457 1.64 0.00
180 -10486 1.96 0.00
180 -2621 4.52 0.00
180 0 0.49 0.00
180 5243 -4.55 0.00
180 -26214 0.94 0.00
180 -5243 1.23 0.00
180 15729 -1.15 0.00
180 7864 -5.91 0.00
180 -28836 4.62 0.00
180 -13107 -1.37 0.00
180 -26214 -1.18 0.00
180 15729 0.31 0.00
180 31457 3.98 0.00
180 -5243 1.12 0.00
180 5243 0.00 1.04
180 7864 0.00 3.08
180 31457 0.00 4.71
180 -23593 0.00 -1.29
180 -2621 0.00 -2.38
180 -2621 0.00 -3.45
180 2621 0.00 4.16
180 866 2.65 1.11
180 592 4.32 1.37
180 725 4.03 0.35
180 763 2.39 -1.78
180 770 3.20 0.67
180 771 0.03 2.54
180 764 2.35 2.81
180 717 2.59 1.36
180 843 0.33 -6.16
180 696 -0.58 -3.82
180 763 0.49 3.91
180 770 2.43 -1.80
180 770 -3.50 1.37
180 764 -1.03 -2.87
180 713 5.78 3.27
180 776 -2.81 -3.69
180 709 0.94 -0.02
180 764 -2.85 1.22
180 771 3.30 -1.97
180 770 -3.50 0.91
180 -28836 0.68 0.00
180 -15729 3.41 0.00
180 31457 -2.41 0.00
180 28836 -2.84 0.00
180 -5243 -3.09 0.00
180 23593 3.47 0.00
177 23593 1.46 0.00
104 0 -0.16 -4.42
56 641 5.65 -1.26
38 762 -0.56 0.00
38 31457 0.00 0.00
38 -26214 -2.17 0.00
38 -18350 3.61 0.00
38 5243 -3.24 0.00
38 23593 1.23 0.00
39 -10486 0.43 0.00
39 -26214 0.00 -0.72
17 -15729 0.00 1.14
0 771 1.65 0.00
0 -18350 -4.15 0.00
0 5243 -7.55 0.00
0 -13107 -2.15 0.00
0 2621 1.28 0.00
0 7864 -1.98 0.00
0 15729 2.10 0.00
0 13107 11.35 0.00
0 15729 7.74 0.00
0 -20972 7.75 0.00
0 -18350 8.18 0.00
0 -7864 7.20 0.00
0 -23593 8.37 0.00
0 -13107 6.78 0.00
0 28836 8.18 0.00
0 0 9.85 0.00
0 -2621 7.71 0.00
0 -15729 8.52 0.00
0 2621 8.47 0.00
0 -26214 8.47 0.00
0 23593 7.99 0.00
0 28836 8.08 0.00
0 18350 8.07 0.00
0 18350 7.81 0.00
0 -31457 7.64 0.00
0 31457 7.93 0.00
27 -10486 7.96 0.00
78 -7864 0.00 -1.78
95 -2621 0.00 -1.81
95 -28836 0.00 -1.69
95 -28836 0.00 -1.50
95 18350 0.00 -1.50
93 5243 0.00 -1.37
89 766 -1.42 7.87
95 -7864 0.00 0.00
152 -20972 0.00 0.00
180 -2621 0.00 0.00
180 18350 8.08 0.00
180 -31457 8.07 0.00
180 0 7.37 0.00
180 -20972 7.46 0.00
180 -26214 7.71 0.00
180 15729 6.99 0.00
180 -20972 6.14 0.00
180 -5243 4.86 0.00
180 31457 -1.93 0.00
180 -15729 -0.41 0.00
180 2621 0.33 0.00
180 -2621 -0.06 0.00
180 15729 4.66 0.00
180 7864 0.00 1.80
180 -20972 0.00 2.32
180 10486 0.00 4.68
180 0 0.00 3.22
180 0 0.00 4.86
180 0 0.00 2.22
180 -28836 0.00 -0.57
180 0 0.00 3.53
180 23593 0.00 7.83
180 -28836 0.00 1.33
180 5243 0.00 -1.19
180 -28836 0.00 -5.78
180 769 -1.85 2.28
180 768 3.10 3.49
180 762 2.24 3.88
180 750 0.13 -0.29
180 738 3.97 -1.20
180 554 4.47 -2.78
180 733 -0.20 -0.04
180 768 4.43 -0.50
180 770 0.56 1.68
180 768 -0.46 0.89
180 752 3.45 -6.27
180 -13107 -1.30 0.00
180 -26214 0.92 0.00
180 -20972 4.53 0.00
180 13107 2.03 0.00
180 28836 1.30 0.00
180 -18350 -0.18 0.00
180 26214 -1.58 0.00
180 -15729 2.37 0.00
180 10486 0.57 0.00
180 13107 -2.26 0.00
180 -28836 -0.21 0.00
180 -2621 3.69 0.00
180 -7864 -0.79 0.00
180 13107 1.63 0.00
180 -5243 1.17 0.00
180 -20972 0.11 0.00
180 7864 -2.58 0.00
180 -5243 0.24 0.00
180 -20972 4.74 0.00
180 -23593 -0.64 0.00
180 28836 1.64 0.00
180 23593 0.23 0.00
180 -13107 0.00 1.63
180 10486 0.00 4.75
180 20972 0.00 4.01
180 -15729 0.00 -2.28
180 20972 0.00 1.11
180 10486 0.00 0.25
180 20972 0.00 2.41
180 13107 0.00 0.35
180 5243 0.00 1.29
180 23593 0.00 -2.51
180 -26214 0.00 -1.19
180 2621 0.00 3.40
180 0 0.00 1.20
180 31457 0.00 4.38
180 31457 0.00 2.53
180 -20972 0.00 2.18
180 -10486 0.00 -2.85
180 18350 0.00 1.00
180 -15729 0.00 2.04
180 -28836 0.00 2.10
180 -26214 0.00 2.14
180 -26214 0.00 2.95
180 -2621 0.00 1.66
180 -23593 0.00 0.68
180 -7864 0.00 2.73
180 28836 0.00 -2.59
180 28836 0.00 3.53
180 10486 0.00 2.61
180 18350 0.00 2.39
180 5243 0.00 -2.73
180 -7864 0.00 -0.11
180 -28836 0.00 2.90
180 18350 0.00 1.25
180 -23593 0.00 2.16
180 15729 0.00 4.28
180 10486 0.00 2.48
180 -31457 0.00 0.87
180 26214 0.00 0.32
180 -28836 0.00 -1.82
180 5243 0.00 -2.48
180 -7864 0.00 0.24
180 2621 0.00 1.58
180 0 0.00 -0.69
180 31457 0.00 0.14
180 -28836 0.00 -0.82
180 23593 0.00 4.08
180 0 0.00 2.19
180 -10486 0.00 -1.12
180 -7864 0.00 2.44
180 15729 0.00 2.31
180 -13107 0.00 -0.07
180 -5243 0.00 -0.70
180 -28836 0.00 4.20
168 -5243 0.00 4.32
99 767 -1.98 -1.95
72 771 4.76 0.00
63 5243 0.00 0.00
63 -15729 0.00 0.00
64 -10486 1.03 0.00
63 18350 2.87 -3.56
65 31457 0.00 0.00
61 18350 4.55 0.00
20 5243 -1.82 0.00
0 31457 2.45 0.00
0 -23593 7.37 0.00
0 31457 6.55 0.00
0 -26214 6.47 0.00
0 7864 9.11 0.00
0 -20972 6.66 0.00
0 -15729 9.72 0.00
0 31457 6.29 0.00
0 -15729 6.92 0.00
0 -2621 9.43 0.00
0 26214 7.28 0.00
0 -31457 8.37 0.00
0 -13107 7.82 0.00
0 26214 7.45 0.00
0 -31457 7.98 0.00
0 -28836 7.98 0.00
0 10486 8.16 0.00
0 -28836 8.26 0.00
0 7864 8.11 0.00
0 13107 8.22 0.00
0 23593 7.96 0.00
0 -18350 8.03 0.00
0 18350 7.99 0.00
0 -20972 8.02 0.00
0 5243 8.07 0.00
0 13107 8.07 0.00
0 18350 8.03 0.00
0 -15729 8.12 0.00
0 20972 8.08 0.00
0 -13107 8.08 0.00
0 -31457 8.05 0.00
0 15729 8.02 0.00
0 -13107 8.01 0.00
0 -23593 8.05 0.00
0 31457 8.09 0.00
0 -15729 8.09 0.00
0 2621 8.09 0.00
0 -5243 8.10 0.00
0 -23593 8.06 0.00
0 5243 8.05 0.00
0 -23593 8.04 0.00
0 23593 8.04 0.00
0 -5243 8.06 0.00
0 -5243 8.05 0.00
0 13107 8.08 0.00
0 23593 8.08 0.00
0 -23593 8.05 0.00
0 -5243 8.03 0.00
0 -5243 8.05 0.00
0 31457 8.03 0.00
0 -5243 8.06 0.00
0 -5243 8.06 0.00
0 -23593 8.08 0.00
0 -5243 8.07 0.00
0 -5243 8.05 0.00
0 -5243 8.05 0.00
0 13107 8.03 0.00
0 -23593 8.04 0.00
0 31457 8.04 0.00
11 -5243 8.04 0.00
72 -13107 0.00 -1.65
91 -23593 0.00 -1.64
91 -23593 0.00 -1.65
91 -23593 0.00 -1.64
91 18350 0.00 -1.65
91 -13107 0.00 -1.64
91 -2621 0.00 -1.62
97 -23593 0.00 -1.64
136 673 -1.63 8.05
179 673 -1.63 8.07
180 674 -1.35 8.05
180 686 -0.96 7.50
180 720 -2.41 8.43
180 735 -2.83 7.74
180 746 -2.72 6.88
180 758 -1.93 7.91
180 20972 7.87 0.00
180 20972 2.91 0.00
180 -2621 -0.73 0.00
180 26214 3.10 0.00
180 -7864 2.37 0.00
180 -5243 0.83 0.00
180 28836 -3.31 0.00
180 -18350 -0.98 0.00
180 13107 2.21 0.00
180 -15729 1.41 0.00
180 13107 -0.49 0.00
180 2621 0.18 0.00
180 10486 1.25 0.00
180 26214 -3.07 0.00
180 7864 -1.89 0.00
180 2621 2.65 0.00
180 18350 -1.25 0.00
180 23593 0.25 0.00
180 -5243 1.36 0.00
180 -20972 1.29 0.00
180 0 4.15 0.00
180 -2621 0.95 0.00
180 -26214 -2.96 0.00
180 10486 0.00 0.40
180 13107 0.00 -1.50
180 2621 0.00 0.96
180 23593 0.00 -1.20
180 0 0.00 1.41
180 -23593 0.00 -3.81
180 31457 0.00 -0.95
180 -26214 0.00 -3.29
180 -20972 0.00 1.57
180 723 2.73 -2.18
180 761 -3.42 -3.10
180 771 0.03 1.21
180 771 -0.34 0.75
180 769 0.93 1.64
180 751 0.18 1.28
180 701 3.78 0.05
180 556 4.08 -2.90
180 745 0.07 1.47
180 766 5.31 -0.29
180 770 -1.99 1.01
180 768 1.23 2.29
180 743 -0.76 -5.82
180 728 -1.03 0.19
180 643 -0.25 0.26
180 759 2.24 -1.13
180 18350 1.25 0.00
180 -31457 -4.58 0.00
180 -20972 -0.68 0.00
180 -7864 -1.67 0.00
180 -5243 0.00 0.00
180 -2621 -5.61 0.00
180 7864 -2.99 0.00
180 2621 -0.15 0.00
180 -23593 0.22 0.00
180 5243 -2.53 0.00
180 15729 -0.06 0.00
180 -15729 0.17 0.00
180 20972 0.00 0.36
180 2621 0.00 -0.49
180 7864 0.00 3.86
180 31457 0.00 0.47
180 2621 0.00 5.26
180 -5243 0.00 0.55
180 20972 0.00 1.53
180 -7864 0.00 0.48
180 10486 0.00 1.13
180 -7864 0.00 1.62
180 0 0.00 2.13
180 10486 0.00 0.24
180 -7864 0.00 6.95
180 0 0.00 -3.51
180 -7864 0.00 5.57
180 -13107 0.00 -3.22
180 -18350 0.00 -1.34
180 -13107 0.00 0.53
180 -10486 0.00 2.17
180 20972 0.00 2.25
180 -23593 0.00 0.95
180 -31457 0.00 -2.43
180 -28836 0.00 -3.25
180 18350 0.00 1.79
180 20972 0.00 5.87
180 15729 0.00 -0.09
180 2621 0.00 1.98
180 15729 0.00 2.94
180 15729 0.00 -3.09
180 7864 0.00 -0.38
180 -13107 0.00 -3.72
180 7864 0.00 4.32
180 15729 0.00 -0.33
180 18350 0.00 -2.14
180 5243 0.00 2.05
155 2621 0.00 1.39
89 744 -3.28 2.14
68 696 5.99 2.64
67 535 0.33 0.00
67 13107 0.04 0.00
67 -31457 6.59 0.00
67 2621 0.67 0.00
71 -20972 5.48 0.00
59 -15729 0.00 1.38
11 -28836 0.00 3.28
0 28836 0.00 1.66
0 -13107 0.00 1.76
0 -28836 0.00 1.69
0 10486 0.00 -0.86
0 7864 0.00 0.70
0 20972 0.00 3.70
0 -10486 0.00 1.81
0 5243 0.00 2.98
0 31457 0.00 -0.11
0 31457 0.00 1.29
0 26214 0.00 -1.03
0 23593 0.00 -5.58
0 2621 0.00 0.23
0 -13107 0.00 0.25
0 13107 0.00 0.85
0 -5243 0.00 -0.40
0 -13107 0.00 2.00
0 13107 0.00 4.73
0 -26214 0.00 3.47
0 2621 0.00 -3.72
0 18350 0.00 -0.93
0 -20972 0.00 4.40
0 26214 0.00 2.97
0 -2621 0.00 2.39
0 -31457 0.00 2.34
0 -5243 0.00 4.22
0 -2621 0.00 1.64
5 26214 0.00 -1.52
10 769 5.36 0.00
0 31457 0.00 0.00
0 15729 6.62 0.00
0 -20972 9.14 0.00
0 -26214 8.76 0.00
0 -13107 6.93 0.00
0 28836 6.01 0.00
0 -28836 8.43 0.00
0 5243 7.77 0.00
0 26214 8.97 0.00
0 -20972 8.30 0.00
0 13107 8.40 0.00
0 -26214 8.03 0.00
0 -2621 7.57 0.00
0 -23593 7.68 0.00
0 0 6.67 0.00
0 -28836 7.74 0.00
0 -10486 8.72 0.00
0 20972 8.36 0.00
0 -31457 8.60 0.00
0 -23593 8.27 0.00
0 20972 8.10 0.00
0 23593 8.02 0.00
0 -28836 7.89 0.00
0 -28836 7.80 0.00
0 -18350 7.95 0.00
0 10486 8.03 0.00
0 -31457 8.12 0.00
0 -31457 8.13 0.00
0 26214 8.15 0.00
0 31457 8.12 0.00
0 15729 8.10 0.00
0 -28836 8.02 0.00
0 26214 7.96 0.00
0 26214 7.98 0.00
0 23593 8.02 0.00
0 2621 8.07 0.00
0 20972 8.10 0.00
0 2621 8.13 0.00
0 -7864 8.10 0.00
0 -23593 8.06 0.00
0 -23593 8.03 0.00
0 5243 8.02 0.00
4 -13107 8.01 0.00
48 -23593 0.00 -1.66
98 18350 0.00 -1.67
104 7864 0.00 -1.65
104 18350 0.00 -1.63
104 28836 0.00 -1.64
104 -13107 0.00 -1.64
104 31457 0.00 -1.60
104 31457 0.00 -1.62
101 -2621 0.00 -1.62
101 712 -1.64 8.08
102 712 -1.65 8.07
129 31457 8.07 0.00
180 -2621 8.89 0.00
180 0 8.22 0.00
180 -13107 8.70 0.00
180 -10486 7.95 0.00
180 23593 8.04 0.00
180 26214 8.00 0.00
180 -20972 8.36 0.00
180 -26214 3.69 0.00
180 5243 4.24 0.00
180 20972 2.05 0.00
180 5243 2.98 0.00
180 26214 3.56 0.00
180 15729 10.42 0.00
180 -13107 2.86 0.00
180 -13107 3.09 0.00
180 2621 1.47 0.00
180 -20972 2.51 0.00
180 -23593 -2.63 0.00
180 -23593 7.50 0.00
180 26214 -2.61 0.00
180 -23593 2.48 0.00
180 2621 3.70 0.00
180 -2621 4.59 0.00
180 -28836 1.66 0.00
180 15729 0.64 0.00
180 -23593 3.11 0.00
180 -28836 -0.62 0.00
180 2621 -0.67 0.00
180 18350 3.39 0.00
180 2621 -2.12 0.00
180 -2621 -1.19 0.00
180 23593 1.97 0.00
180 -13107 2.40 0.00
180 -7864 4.37 0.00
180 26214 0.00 0.00
180 15729 -1.20 0.00
180 -2621 2.75 0.00
180 31457 3.21 0.00
180 -5243 1.52 0.00
180 13107 0.80 0.00
180 -13107 1.88 0.00
171 -13107 -1.92 0.00
175 -2621 0.00 -1.48
180 0 0.00 2.51
180 31457 0.00 0.00
180 26214 0.28 0.00
180 0 -2.37 0.00
180 20972 1.07 0.00
180 26214 4.12 0.00
168 5243 0.00 2.45
173 -26214 0.00 -0.06
180 -26214 -0.09 2.82
180 737 0.00 0.00
180 2621 -0.71 0.00
180 -15729 4.13 0.00
180 -20972 -0.51 0.00
180 7864 1.39 0.00
180 26214 1.15 0.00
180 -18350 6.72 0.00
180 15729 0.84 0.00
180 -5243 0.12 0.00
180 -31457 2.49 0.00
180 20972 1.72 0.00
180 31457 0.42 0.00
180 18350 -3.64 0.00
180 -2621 4.05 0.00
180 26214 3.18 0.00
180 -15729 4.44 0.00
180 28836 2.36 0.00
180 26214 0.00 0.00
180 -2621 2.96 0.00
180 -13107 8.75 0.00
180 -5243 0.89 0.00
180 -20972 -5.77 0.00
180 20972 -1.05 0.00
180 -15729 2.05 0.00
180 -18350 4.81 0.00
180 23593 1.59 0.00
180 10486 7.01 0.00
180 0 0.42 0.00
180 -23593 3.78 0.00
180 10486 0.55 0.00
180 -26214 -0.90 0.00
180 -31457 3.66 0.00
180 -2621 4.43 0.00
180 -18350 5.24 0.00
180 -23593 5.92 0.00
180 -23593 0.19 0.00
180 -20972 2.31 0.00
180 7864 6.82 0.00
180 -28836 -3.20 0.00
179 -28836 1.41 0.00
180 7864 5.45 2.01
180 745 -1.00 -4.12
180 763 0.63 2.68
180 770 2.82 3.14
180 769 2.36 0.37
180 769 0.27 -1.12
180 761 0.99 3.39
173 731 0.28 0.46
169 -5243 3.35 0.00
171 13107 1.69 0.00
178 23593 2.46 0.00
180 -20972 4.86 0.00
180 -13107 3.99 0.00
180 -28836 -2.01 0.00
180 -31457 0.01 0.00
180 28836 -0.32 0.00
180 -23593 -1.94 0.00
180 18350 -1.36 0.00
180 15729 1.32 0.00
180 0 0.58 0.00
180 23593 1.71 0.00
180 10486 4.99 0.00
180 20972 3.57 0.00
180 18350 -3.02 0.00
180 -7864 -1.58 0.00
180 20972 2.89 0.00
180 15729 -1.18 0.00
180 7864 -3.89 0.00
180 20972 3.26 0.00
180 -15729 -3.00 0.00
180 31457 1.37 0.00
180 5243 -0.35 0.00
180 -28836 0.31 0.00
180 -10486 1.02 0.00
180 -20972 1.17 0.00
180 -20972 -2.03 0.00
180 -18350 -0.28 0.00
180 -28836 1.81 0.00
180 -18350 3.68 0.00
180 -10486 0.32 0.00
180 28836 0.00 4.33
180 -26214 0.00 1.79
180 -15729 0.00 -0.35
180 23593 0.00 -2.53
180 2621 0.00 1.30
180 2621 0.00 4.57
180 13107 0.00 -1.26
180 -10486 0.00 1.07
180 5243 0.00 3.25
180 15729 0.00 5.49
180 13107 0.00 0.41
180 20972 0.00 1.01
180 10486 0.00 2.14
180 31457 0.00 1.96
180 -23593 0.00 2.86
180 13107 0.00 -0.06
180 18350 0.00 3.16
180 2621 0.00 5.34
180 -13107 0.00 -1.81
180 -13107 0.00 -3.67
180 18350 0.00 6.08
180 2621 0.00 1.17
180 28836 0.00 1.22
180 13107 0.00 -1.18
180 -26214 0.00 -0.37
180 7864 0.00 -0.35
180 7864 0.00 4.10
180 2621 0.00 2.17
180 10486 0.00 0.12
180 15729 0.00 -0.67
180 -2621 0.00 4.84
180 -10486 0.00 -0.11
180 5243 0.00 4.41
180 28836 0.00 -3.88
180 15729 0.00 2.64
180 7864 0.00 3.15
180 10486 0.00 3.01
180 28836 0.00 1.44
180 -31457 0.00 3.27
180 5243 0.00 0.95
180 15729 0.00 1.75
180 -26214 0.00 -1.33
180 -5243 0.00 2.16
180 -20972 0.00 3.72
180 770 1.88 -1.16
180 769 2.00 -4.87
180 762 2.41 -2.30
180 727 1.05 3.80
180 843 3.67 0.28
180 675 1.35 0.97
180 28836 -1.81 0.00
180 10486 1.47 0.00
180 -2621 0.46 0.00
180 -2621 1.38 0.00
180 -23593 4.14 0.00
180 31457 0.60 0.00
180 18350 -2.82 0.00
180 -20972 -1.43 0.00
180 15729 3.96 0.00
180 -10486 -3.50 0.00
180 28836 5.39 0.00
180 10486 -1.73 0.00
180 13107 -4.58 0.00
180 20972 2.24 0.00
180 13107 -1.48 0.00
180 7864 -1.24 0.00
180 -28836 1.92 0.00
180 -10486 6.44 0.00
180 10486 1.27 0.00
180 28836 1.09 0.00
180 -28836 0.05 0.00
180 31457 -3.38 0.00
180 -20972 -1.08 0.00
180 18350 0.33 0.00
180 10486 -1.45 0.00
180 -20972 0.00 0.69
180 -28836 0.00 3.69
180 -13107 0.00 -3.09
180 -2621 0.00 -0.13
180 -20972 0.00 3.15
180 -31457 0.00 -1.43
180 15729 0.00 2.72
180 -10486 0.00 6.34
180 2621 0.00 2.05
180 -28836 0.00 -1.85
180 -5243 0.00 0.89
180 -31457 0.00 2.26
180 26214 0.00 2.51
180 10486 0.00 0.15
180 20972 0.00 0.57
180 -13107 0.00 -1.01
180 -20972 0.00 -2.26
180 23593 0.00 0.68
180 20972 0.00 1.48
180 -10486 0.00 -0.02
180 -26214 0.00 4.15
180 18350 0.00 5.29
180 5243 0.00 1.56
180 -5243 0.00 1.49
180 -10486 0.00 4.84
180 0 0.00 1.13
180 -5243 0.00 1.59
180 -7864 0.00 3.37
180 -7864 0.00 -5.46
180 7864 0.00 -0.25
180 18350 0.00 -0.75
180 -15729 0.00 -0.24
180 28836 0.00 -1.37
180 -13107 0.00 -0.28
180 -28836 0.00 3.12
180 15729 0.00 4.03
180 -20972 0.00 0.18
180 28836 0.00 3.50
180 -31457 0.00 -0.44
180 28836 0.00 -1.37
180 10486 0.00 3.57
180 31457 0.00 -1.82
180 -7864 0.00 1.88
180 -15729 0.00 2.33
180 13107 0.00 2.33
180 -2621 0.00 3.50
180 0 0.00 5.20
180 -18350 0.00 0.78
180 -18350 0.00 -0.93
180 7864 0.00 0.11
180 23593 0.00 2.29
180 5243 0.00 3.87
180 -18350 0.00 0.33
180 -20972 0.00 -1.32
180 -23593 0.00 0.90
180 18350 0.00 0.76
180 10486 0.00 -1.36
180 20972 0.00 -1.61
180 -10486 0.00 4.75
180 -23593 0.00 4.88
180 2621 0.00 3.28
180 -31457 0.00 3.38
180 -20972 0.00 2.08
180 -2621 0.00 1.29
180 -2621 0.00 0.01
180 -10486 0.00 -0.07
180 -10486 0.00 3.38
180 -7864 0.00 -2.49
180 -28836 0.00 2.62
180 -5243 0.00 3.54
180 18350 0.00 3.07
180 -20972 0.00 3.19
180 -18350 0.00 3.65
180 -23593 0.00 5.58
180 5243 0.00 -0.48
180 -10486 0.00 2.20
180 23593 0.00 4.79
180 -5243 0.00 3.87
180 -10486 0.00 4.16
180 0 0.00 2.47
180 18350 0.00 -1.92
180 -18350 0.00 3.99
180 26214 0.00 -1.68
180 2621 0.00 1.01
180 -13107 0.00 2.95
180 -10486 0.00 5.11
180 23593 0.00 -0.74
180 28836 0.00 -0.90
180 23593 0.00 0.52
