deg hall1 accelX accelY
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -18350 9.51 0.00
0 -23593 9.52 0.00
0 -18350 9.51 0.00
0 18350 9.50 0.00
0 0 9.53 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 -18350 9.49 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 0 9.52 0.00
0 -5243 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 -18350 9.53 0.00
0 18350 9.51 0.00
0 0 9.53 0.00
0 0 9.51 0.00
0 -18350 9.52 0.00
0 0 9.51 0.00
0 18350 9.51 0.00
0 0 9.52 0.00
0 -23593 9.52 0.00
0 0 9.53 0.00
0 -23593 9.53 0.00
0 -23593 9.53 0.00
0 -23593 9.53 0.00
0 0 9.51 0.00
0 -18350 9.52 0.00
0 -23593 9.51 0.00
0 0 9.49 0.00
0 -23593 9.50 0.00
0 -23593 9.52 0.00
0 18350 9.51 0.00
0 -23593 9.53 0.00
0 -23593 9.49 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 0 9.50 0.00
0 0 9.52 0.00
0 -18350 9.52 0.00
0 -23593 9.54 0.00
0 0 9.52 0.00
0 0 9.49 0.00
0 0 9.54 0.00
0 18350 9.51 0.00
0 0 9.49 0.00
0 0 9.49 0.00
0 0 9.52 0.00
0 28836 9.50 0.00
0 0 9.52 0.00
0 -23593 9.52 0.00
0 -18350 9.53 0.00
0 -5243 9.54 0.00
0 -18350 9.51 0.00
0 -18350 9.52 0.00
0 -23593 9.53 0.00
0 0 9.53 0.00
0 18350 9.52 0.00
0 -18350 9.51 0.00
0 -23593 9.51 0.00
0 0 9.54 0.00
0 0 9.53 0.00
0 -18350 9.50 0.00
0 28836 9.49 0.00
0 -23593 9.52 0.00
0 18350 9.51 0.00
0 18350 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.52 0.00
0 -23593 9.50 0.00
0 0 9.53 0.00
0 -18350 9.50 0.00
0 18350 9.49 0.00
0 18350 9.50 0.00
0 0 9.52 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 -23593 9.50 0.00
0 28836 9.51 0.00
0 -23593 9.52 0.00
0 18350 9.51 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 0 9.49 0.00
0 -23593 9.52 0.00
0 -23593 9.54 0.00
0 0 9.52 0.00
0 -18350 9.52 0.00
0 18350 9.53 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.53 0.00
0 -18350 9.52 0.00
0 -18350 9.51 0.00
0 18350 9.51 0.00
0 0 9.53 0.00
0 -18350 9.51 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 18350 9.52 0.00
0 -23593 9.51 0.00
0 18350 9.50 0.00
0 0 9.52 0.00
0 28836 9.52 0.00
0 0 9.52 0.00
0 -18350 9.50 0.00
0 18350 9.50 0.00
0 18350 9.52 0.00
0 0 9.51 0.00
0 0 9.53 0.00
0 18350 9.51 0.00
0 28836 9.53 0.00
0 -23593 9.52 0.00
0 -23593 9.50 0.00
0 -5243 9.54 0.00
0 -18350 9.52 0.00
0 0 9.51 0.00
0 0 9.52 0.00
0 0 9.52 0.00
0 10486 9.52 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 0 9.54 0.00
0 0 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 0 9.50 0.00
0 -23593 9.52 0.00
0 0 9.49 0.00
0 0 9.53 0.00
0 18350 9.51 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.53 0.00
0 -23593 9.51 0.00
0 -23593 9.54 0.00
0 0 9.49 0.00
0 18350 9.50 0.00
0 0 9.53 0.00
0 0 9.51 0.00
0 0 9.55 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 18350 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 -18350 9.53 0.00
0 0 9.53 0.00
0 0 9.52 0.00
0 -23593 9.53 0.00
0 -23593 9.50 0.00
0 -23593 9.51 0.00
0 18350 9.51 0.00
0 -23593 9.51 0.00
0 0 9.50 0.00
0 0 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -23593 9.52 0.00
0 18350 9.54 0.00
0 -23593 9.53 0.00
0 0 9.52 0.00
0 -23593 9.49 0.00
0 0 9.51 0.00
0 -23593 9.52 0.00
0 -23593 9.52 0.00
0 -18350 9.53 0.00
0 -18350 9.51 0.00
0 28836 9.53 0.00
0 28836 9.53 0.00
0 0 9.52 0.00
0 0 9.50 0.00
0 18350 9.52 0.00
0 -23593 9.51 0.00
0 -18350 9.52 0.00
0 0 9.52 0.00
0 -23593 9.50 0.00
0 -23593 9.50 0.00
0 0 9.54 0.00
0 18350 9.52 0.00
0 0 9.53 0.00
0 -5243 9.54 0.00
0 -18350 9.52 0.00
0 18350 9.52 0.00
0 0 9.52 0.00
0 -23593 9.50 0.00
0 -23593 9.50 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 -23593 9.55 0.00
0 -23593 9.51 0.00
0 -18350 9.50 0.00
0 0 9.53 0.00
0 18350 9.51 0.00
0 0 9.52 0.00
0 -23593 9.51 0.00
0 -18350 9.52 0.00
0 0 9.50 0.00
0 0 9.51 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 0 9.53 0.00
0 18350 9.52 0.00
0 28836 9.51 0.00
0 -23593 9.50 0.00
0 18350 9.52 0.00
0 -23593 9.52 0.00
0 0 9.52 0.00
0 28836 9.50 0.00
0 -23593 9.54 0.00
0 18350 9.53 0.00
0 -18350 9.52 0.00
0 -18350 9.49 0.00
0 0 9.50 0.00
0 -23593 9.48 0.00
0 18350 9.51 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 18350 9.50 0.00
0 0 9.52 0.00
0 18350 9.51 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 18350 9.54 0.00
0 -5243 9.49 0.00
0 -18350 9.52 0.00
0 -23593 9.49 0.00
0 -23593 9.51 0.00
0 0 9.53 0.00
0 -18350 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 18350 9.50 0.00
0 -23593 9.51 0.00
0 0 9.53 0.00
0 -23593 9.50 0.00
0 -18350 9.52 0.00
0 18350 9.51 0.00
0 -18350 9.53 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 -23593 9.53 0.00
0 -18350 9.54 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.54 0.00
0 -28836 9.52 0.00
0 0 9.52 0.00
0 -18350 9.53 0.00
0 -23593 9.52 0.00
0 18350 9.50 0.00
0 -18350 9.52 0.00
0 -23593 9.50 0.00
0 -23593 9.50 0.00
0 -18350 9.52 0.00
0 0 9.53 0.00
0 18350 9.52 0.00
0 0 9.51 0.00
0 -23593 9.53 0.00
0 -23593 9.52 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 -5243 9.53 0.00
0 0 9.49 0.00
0 18350 9.50 0.00
0 18350 9.53 0.00
0 18350 9.50 0.00
0 -18350 9.50 0.00
0 18350 9.53 0.00
0 -23593 9.50 0.00
0 -23593 9.51 0.00
0 -18350 9.51 0.00
0 0 9.50 0.00
0 0 9.49 0.00
0 -18350 9.50 0.00
0 -7864 9.50 0.00
0 18350 9.52 0.00
0 -5243 9.50 0.00
0 -23593 9.52 0.00
0 18350 9.51 0.00
0 -23593 9.49 0.00
0 0 9.51 0.00
0 18350 9.51 0.00
0 0 9.52 0.00
0 18350 9.52 0.00
0 0 9.52 0.00
0 18350 9.52 0.00
0 18350 9.49 0.00
0 -23593 9.50 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 18350 9.53 0.00
0 0 9.52 0.00
0 -23593 9.50 0.00
0 -18350 9.50 0.00
0 -23593 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 0 9.51 0.00
0 -18350 9.51 0.00
0 0 9.53 0.00
0 18350 9.49 0.00
0 -23593 9.51 0.00
0 -18350 9.51 0.00
0 0 9.51 0.00
0 0 9.52 0.00
0 -5243 9.50 0.00
0 0 9.53 0.00
0 -23593 9.52 0.00
0 -5243 9.48 0.00
0 0 9.52 0.00
0 0 9.50 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 0 9.49 0.00
0 0 9.51 0.00
0 18350 9.51 0.00
0 0 9.51 0.00
0 0 9.49 0.00
0 18350 9.51 0.00
0 18350 9.51 0.00
0 -23593 9.51 0.00
0 18350 9.51 0.00
0 -18350 9.51 0.00
0 -18350 9.52 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 -18350 9.52 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 0 9.52 0.00
0 0 9.53 0.00
0 -23593 9.51 0.00
0 0 9.50 0.00
0 18350 9.48 0.00
0 18350 9.52 0.00
0 -18350 9.51 0.00
0 0 9.50 0.00
0 -23593 9.52 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 28836 9.53 0.00
0 0 9.52 0.00
0 0 9.50 0.00
0 -23593 9.53 0.00
0 0 9.52 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 18350 9.51 0.00
0 -18350 9.51 0.00
0 0 9.50 0.00
0 0 9.53 0.00
0 -23593 9.54 0.00
0 -23593 9.50 0.00
0 -18350 9.49 0.00
0 0 9.51 0.00
0 18350 9.51 0.00
0 0 9.49 0.00
0 -23593 9.50 0.00
0 -18350 9.49 0.00
0 18350 9.53 0.00
0 18350 9.52 0.00
0 18350 9.51 0.00
0 -18350 9.52 0.00
0 0 9.54 0.00
0 18350 9.49 0.00
0 0 9.50 0.00
0 0 9.52 0.00
0 0 9.48 0.00
0 -23593 9.52 0.00
0 -23593 9.50 0.00
0 0 9.50 0.00
0 0 9.52 0.00
0 -5243 9.50 0.00
0 0 9.53 0.00
0 -23593 9.50 0.00
0 28836 9.52 0.00
0 0 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.50 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 -23593 9.50 0.00
0 -18350 9.50 0.00
0 0 9.52 0.00
0 0 9.52 0.00
0 0 9.52 0.00
0 0 9.52 0.00
0 -23593 9.52 0.00
0 18350 9.51 0.00
0 -23593 9.50 0.00
0 -18350 9.53 0.00
0 -18350 9.53 0.00
0 0 9.53 0.00
0 -18350 9.48 0.00
0 18350 9.50 0.00
0 -18350 9.50 0.00
0 -23593 9.53 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -18350 9.52 0.00
0 0 9.53 0.00
0 -23593 9.51 0.00
0 -18350 9.51 0.00
0 0 9.53 0.00
0 18350 9.52 0.00
0 -23593 9.49 0.00
0 -23593 9.51 0.00
0 18350 9.50 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -23593 9.50 0.00
0 -18350 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 -18350 9.52 0.00
0 -18350 9.50 0.00
0 -23593 9.52 0.00
0 -18350 9.51 0.00
0 -23593 9.53 0.00
0 -18350 9.52 0.00
0 0 9.50 0.00
0 -18350 9.50 0.00
0 18350 9.50 0.00
0 -23593 9.53 0.00
0 -23593 9.52 0.00
0 0 9.50 0.00
0 0 9.49 0.00
0 -18350 9.51 0.00
0 0 9.49 0.00
0 28836 9.52 0.00
0 -23593 9.49 0.00
0 0 9.51 0.00
0 -23593 9.49 0.00
0 0 9.53 0.00
0 -23593 9.53 0.00
0 18350 9.52 0.00
0 18350 9.50 0.00
0 -23593 9.52 0.00
0 0 9.52 0.00
0 -18350 9.53 0.00
0 -18350 9.51 0.00
0 18350 9.53 0.00
0 -23593 9.51 0.00
0 -18350 9.49 0.00
0 18350 9.53 0.00
0 0 9.51 0.00
0 -18350 9.50 0.00
0 18350 9.52 0.00
0 -23593 9.52 0.00
0 28836 9.50 0.00
0 0 9.52 0.00
0 18350 9.52 0.00
0 0 9.52 0.00
0 -23593 9.51 0.00
0 0 9.50 0.00
0 0 9.51 0.00
0 0 9.52 0.00
0 -18350 9.50 0.00
0 -18350 9.48 0.00
0 0 9.51 0.00
0 -18350 9.51 0.00
0 18350 9.51 0.00
0 -23593 9.53 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 -18350 9.51 0.00
0 -18350 9.51 0.00
0 18350 9.52 0.00
0 -23593 9.53 0.00
0 18350 9.52 0.00
0 18350 9.51 0.00
0 -18350 9.52 0.00
0 0 9.51 0.00
0 0 9.50 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 -23593 9.53 0.00
0 18350 9.52 0.00
0 -18350 9.50 0.00
0 18350 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 0 9.51 0.00
0 -18350 9.52 0.00
0 -18350 9.51 0.00
0 0 9.52 0.00
0 18350 9.50 0.00
0 18350 9.50 0.00
0 18350 9.52 0.00
0 -23593 9.52 0.00
0 -23593 9.52 0.00
0 18350 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -18350 9.53 0.00
0 -23593 9.51 0.00
0 -18350 9.53 0.00
0 -18350 9.49 0.00
0 -23593 9.51 0.00
0 -5243 9.51 0.00
0 18350 9.52 0.00
0 -23593 9.51 0.00
0 -18350 9.51 0.00
0 -23593 9.51 0.00
0 -18350 9.54 0.00
0 18350 9.52 0.00
0 -18350 9.50 0.00
0 0 9.54 0.00
0 0 9.50 0.00
0 0 9.53 0.00
0 -5243 9.53 0.00
0 18350 9.51 0.00
0 0 9.52 0.00
0 -18350 9.52 0.00
0 -18350 9.52 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 18350 9.54 0.00
0 -23593 9.53 0.00
0 0 9.52 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 -23593 9.50 0.00
0 -18350 9.51 0.00
0 18350 9.53 0.00
0 -23593 9.51 0.00
0 -18350 9.53 0.00
0 -23593 9.53 0.00
0 -23593 9.51 0.00
0 18350 9.52 0.00
0 -5243 9.49 0.00
0 18350 9.50 0.00
0 -23593 9.51 0.00
0 0 9.52 0.00
0 18350 9.50 0.00
0 18350 9.51 0.00
0 0 9.51 0.00
0 -18350 9.53 0.00
0 -23593 9.50 0.00
0 -23593 9.51 0.00
0 0 9.55 0.00
0 0 9.51 0.00
0 18350 9.53 0.00
0 -23593 9.53 0.00
0 -23593 9.51 0.00
0 -23593 9.53 0.00
0 18350 9.51 0.00
0 -23593 9.50 0.00
0 0 9.51 0.00
0 -5243 9.53 0.00
0 0 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 -23593 9.51 0.00
0 -23593 9.52 0.00
0 0 9.52 0.00
0 0 9.51 0.00
0 -18350 9.50 0.00
0 -18350 9.50 0.00
0 0 9.52 0.00
0 0 9.49 0.00
0 -23593 9.50 0.00
0 0 9.51 0.00
0 0 9.51 0.00
0 -18350 9.52 0.00
0 18350 9.49 0.00
0 -18350 9.52 0.00
0 0 9.50 0.00
0 18350 9.52 0.00
0 -23593 9.51 0.00
0 28836 9.53 0.00
0 -18350 9.52 0.00
0 -23593 9.49 0.00
0 -18350 9.53 0.00
0 18350 9.52 0.00
0 0 9.52 0.00
0 0 9.50 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 0 9.54 0.00
0 0 9.53 0.00
0 -23593 9.52 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 0 9.53 0.00
0 -23593 9.49 0.00
0 -18350 9.51 0.00
0 28836 9.53 0.00
0 -18350 9.52 0.00
0 -23593 9.50 0.00
0 -5243 9.53 0.00
0 -18350 9.51 0.00
0 18350 9.53 0.00
0 -23593 9.52 0.00
0 -23593 9.50 0.00
0 -18350 9.51 0.00
0 0 9.54 0.00
0 -23593 9.53 0.00
0 -23593 9.51 0.00
0 0 9.50 0.00
0 -18350 9.50 0.00
0 0 9.52 0.00
0 -23593 9.50 0.00
0 0 9.51 0.00
0 -23593 9.51 0.00
0 18350 9.54 0.00
0 -23593 9.51 0.00
0 -23593 9.51 0.00
0 18350 9.52 0.00
0 0 9.52 0.00
0 0 9.52 0.00
0 -23593 9.50 0.00
0 -23593 9.52 0.00
0 -18350 9.51 0.00
0 0 9.51 0.00
2 -23593 9.50 0.00
5 -23593 9.50 0.00
8 18350 9.52 0.00
11 -23593 9.50 0.00
13 28836 9.53 0.00
17 0 9.53 0.00
19 28836 9.51 0.00
21 0 9.51 0.00
21 18350 9.51 0.00
22 -23593 9.54 0.00
23 20972 0.00 -1.98
25 20972 -2.00 9.50
27 729 -2.02 9.50
30 729 -2.01 9.48
32 728 -2.01 9.52
34 729 9.53 0.00
36 0 9.51 0.00
38 20972 0.00 0.00
39 -23593 9.52 0.00
40 18350 9.51 0.00
41 0 9.53 0.00
41 20972 9.62 0.00
41 -15729 10.34 0.00
41 2621 8.69 0.00
40 -26214 8.35 0.00
40 10486 0.00 0.00
40 13107 9.26 0.00
39 -10486 8.51 0.00
39 -18350 9.04 0.00
39 0 9.67 0.00
39 -13107 7.75 0.00
39 -20972 9.37 0.00
39 -26214 8.96 0.00
39 -28836 8.64 0.00
39 26214 8.81 0.00
39 -13107 7.86 0.00
39 -7864 7.42 0.00
39 -7864 9.31 0.00
39 26214 9.78 0.00
39 23593 8.80 0.00
40 -31457 8.17 0.00
43 754 0.68 6.82
48 28836 0.00 0.00
54 -5243 0.00 0.00
66 -23593 0.00 0.00
68 756 0.00 0.00
69 -31457 0.00 0.00
73 770 5.39 0.00
77 20972 0.00 0.00
77 31457 2.11 0.00
77 658 0.00 0.00
77 -15729 7.78 0.00
77 716 2.78 6.15
77 769 4.37 0.00
77 -31457 0.00 1.58
77 2621 0.00 3.55
77 761 0.00 0.00
77 23593 4.50 0.00
77 0 2.19 0.00
77 393 3.02 1.76
77 728 -2.17 4.17
77 763 -1.05 6.97
77 769 -3.49 5.28
77 769 -0.82 4.38
77 766 3.19 1.90
77 752 3.06 1.97
77 693 -0.54 1.95
77 619 -0.45 3.77
77 739 -2.21 5.60
77 765 0.54 6.29
78 770 2.32 5.23
78 -23593 0.00 0.00
78 26214 0.00 -1.84
79 -7864 0.00 -0.19
79 318 3.31 0.00
79 -15729 0.00 0.00
80 -2621 4.38 0.06
82 -15729 7.50 0.00
82 757 0.00 0.00
83 -10486 8.52 0.00
84 26214 0.85 0.00
85 26214 0.00 -0.01
87 -26214 0.02 0.00
95 -20972 0.00 0.00
97 -7864 0.00 0.00
103 770 0.00 0.00
131 -28836 0.00 0.00
131 -7864 2.82 0.00
131 -5243 0.00 0.00
131 10486 0.00 -0.51
131 -28836 0.00 2.50
131 -26214 0.00 -0.02
131 -20972 0.00 2.85
131 20972 0.00 4.17
133 -26214 0.00 -2.21
139 770 3.93 0.00
151 -18350 6.39 0.00
180 765 0.00 0.00
180 13107 2.88 0.00
180 26214 4.83 0.00
180 753 0.00 0.00
180 7864 0.00 0.00
180 -18350 0.00 0.00
180 15729 0.00 0.00
180 -26214 0.00 0.00
180 18350 4.31 0.00
180 769 0.00 0.00
180 7864 -0.59 0.00
180 -7864 6.02 0.00
180 13107 -0.16 0.00
180 13107 3.67 0.00
180 28836 2.73 0.00
180 13107 4.00 0.00
180 -13107 7.22 0.00
180 20972 2.82 0.00
180 -18350 6.16 0.00
180 -23593 -0.30 0.00
180 -18350 5.60 0.00
180 18350 1.27 0.00
180 -26214 1.74 0.00
180 0 0.24 0.00
180 -18350 4.70 0.00
180 -31457 0.00 0.00
180 20972 3.03 0.00
180 -7864 -0.93 0.00
180 5243 0.57 0.00
180 729 -0.61 1.60
180 763 0.31 2.09
180 770 1.05 1.46
180 769 4.20 0.66
180 763 -4.35 0.00
180 -20972 0.00 6.76
180 -2621 0.00 1.83
180 -20972 0.00 3.55
180 764 0.00 0.00
180 -23593 0.87 0.00
180 -20972 1.90 0.00
180 765 1.77 0.00
180 -26214 0.00 3.53
180 896 -4.50 0.00
180 2621 0.00 0.00
180 23593 0.00 0.00
180 770 0.00 0.00
180 765 0.00 0.00
180 23593 0.00 0.00
180 13107 0.00 0.00
180 2621 2.68 0.00
180 18350 0.24 0.00
180 5243 0.00 0.00
180 -2621 0.00 0.00
180 768 0.00 0.00
180 -31457 0.00 0.00
180 615 0.00 0.00
180 2621 0.00 0.00
180 765 0.00 -2.04
180 -15729 0.00 0.00
180 -13107 0.00 0.00
180 758 0.00 0.00
180 0 0.00 0.00
180 748 0.00 0.00
180 -5243 0.00 0.00
180 770 0.00 0.00
180 5243 0.00 0.00
180 -13107 0.00 0.00
180 2621 0.00 0.00
180 15729 1.15 0.00
180 15729 1.72 0.00
180 -31457 3.23 0.00
180 771 0.00 0.00
180 -20972 -1.09 0.00
180 -2621 4.28 0.00
180 -20972 -0.72 0.00
180 896 0.00 0.00
180 0 0.01 0.00
180 15729 -0.27 0.00
180 31457 2.50 0.00
180 768 0.00 0.00
180 -31457 0.00 0.00
180 -28836 0.00 0.00
180 -23593 0.00 0.00
180 2621 0.00 0.00
180 758 0.00 0.00
180 31457 1.97 0.00
180 -7864 0.00 0.00
180 763 0.00 0.00
180 20972 0.00 0.00
180 698 1.48 2.50
180 891 0.00 0.00
180 -31457 0.00 0.00
180 766 0.00 0.00
180 -26214 1.95 0.00
180 -31457 -0.01 0.00
180 -7864 -0.01 0.00
180 18350 -2.74 0.00
180 20972 0.96 0.00
180 13107 4.46 0.00
180 18350 1.31 0.00
180 0 1.08 0.00
180 18350 0.00 0.00
180 2621 0.00 0.00
180 765 0.00 0.00
180 2621 4.17 0.00
180 770 0.00 0.00
180 18350 4.76 0.00
180 7864 1.34 0.00
180 -20972 1.70 0.00
180 7864 4.66 0.00
180 -7864 0.00 0.00
180 765 0.00 0.00
180 -20972 1.49 0.00
180 -5243 3.08 0.00
180 5243 0.69 0.00
180 -31457 2.25 0.00
180 -5243 0.09 0.00
180 20972 0.52 0.00
180 -28836 -0.46 0.00
180 -20972 0.42 0.00
180 31457 -2.79 0.00
180 26214 0.00 0.00
180 854 0.00 0.00
180 -26214 1.11 0.00
180 715 0.00 0.00
180 -28836 0.00 0.00
180 -31457 0.00 1.76
180 -31457 0.00 -0.01
180 18350 0.00 3.58
180 -28836 0.00 2.28
180 26214 0.00 0.00
180 26214 3.04 0.00
180 -10486 0.00 0.00
180 -26214 1.80 0.00
180 770 0.00 0.00
180 26214 0.00 0.00
180 -5243 0.00 0.00
180 23593 0.00 0.00
180 28836 0.00 0.00
180 10486 0.00 0.00
180 -23593 0.00 0.00
180 729 -0.99 0.00
180 15729 0.00 0.00
180 -15729 0.77 0.00
180 28836 0.71 0.00
180 765 -3.28 0.00
180 26214 0.00 -2.75
180 763 0.91 0.00
180 -13107 0.00 0.00
180 2621 2.59 0.00
180 738 0.90 0.00
180 746 0.00 0.00
180 769 0.00 0.00
180 749 0.00 0.00
180 5243 0.00 0.00
180 18350 0.00 0.00
180 762 0.20 0.00
180 7864 0.00 0.00
180 770 0.00 0.00
180 0 0.00 0.00
180 28836 2.21 0.00
180 741 1.10 0.00
180 0 0.00 0.00
180 -7864 3.62 0.00
180 13107 0.13 0.00
180 -2621 0.00 0.00
180 739 0.00 0.00
180 26214 1.09 0.00
180 13107 0.00 0.00
180 683 0.00 0.00
180 0 0.00 0.00
180 0 0.00 0.00
180 -13107 0.00 0.00
180 -31457 4.66 0.00
180 -31457 3.84 0.00
180 -10486 4.21 0.00
180 -26214 0.00 0.00
180 -28836 0.00 0.00
180 -10486 0.00 0.00
180 699 0.00 0.00
180 15729 0.00 0.00
180 2621 0.00 0.00
180 549 5.06 0.83
180 755 3.34 1.62
180 771 1.11 -0.06
180 770 -1.50 2.51
180 -13107 0.00 0.00
180 -23593 0.90 0.00
180 608 0.00 0.00
